"Alone","Copartisans","Opposition","Name","State","District","MarVicGen","MarVicPrim","MADemVotePresidential","RedistYear","PercDelegationSameParty","DeviationFromMedian","Congress","Committee Chair","Committee Ranking Member","Lost","Ran for Higher Office","Retired"
0.4,0.39,0.21,"MILLSWILBURD","AR",2,1.93,1.71,3.89,0,0.13,0.31,93,1,0,0,0,0
0.19,0.62,0.19,"MILLSWILBURD","AR",2,0.34,1.71,3.76,0,0.13,0.32,94,0,0,0,0,1
0.51,0.28,0.21,"MINSHALLWILLIAME","OH",23,0.04,1.28,4.45,0,1.07,0.9,93,0,0,0,0,1
0.07,0.66,0.27,"MOLLOHANROBERTH","WV",1,0.75,1.71,4.13,0,0.27,0.86,93,0,0,0,0,0
0.11,0.66,0.22,"MOLLOHANROBERTH","WV",1,0.37,1.27,4.02,0,0.27,0.89,94,0,0,0,0,0
0.01,0.63,0.36,"MOLLOHANROBERTH","WV",1,0.52,1.71,4.05,0,0.27,0.89,96,0,0,0,0,0
0.01,0.61,0.38,"MOLLOHANROBERTH","WV",1,0.53,1.71,4.03,0,0.13,0.95,97,0,0,0,0,1
0.13,0.69,0.17,"MOORHEADWILLIAMS","PA",14,0.37,1.4,4.27,0,0.87,1.07,93,0,0,0,0,0
0.11,0.76,0.13,"MOORHEADWILLIAMS","PA",14,1.06,1.71,4.09,0,0.93,1.11,94,0,0,0,0,0
0.13,0.68,0.19,"MOORHEADWILLIAMS","PA",14,0.87,1.71,4.13,0,1.07,1.16,95,0,0,0,0,0
0.21,0.6,0.19,"MORGANTHOMASE","PA",22,0.42,1.08,4.08,0,0.87,1.09,93,1,0,0,0,0
0.21,0.61,0.18,"MORGANTHOMASE","PA",22,0.65,0.75,3.92,0,0.93,1.12,94,1,0,0,0,1
0.04,0.8,0.16,"MOSSJOHNE","CA",3,0.77,1.71,4.33,0,1.6,1.34,93,0,0,0,0,0
0.04,0.84,0.11,"MOSSJOHNE","CA",3,0.86,1.71,4.26,0,1.87,1.38,94,0,0,0,0,0
0.07,0.83,0.11,"MOSSJOHNE","CA",3,0.88,1.71,4.25,0,1.87,1.44,95,0,0,0,0,1
0.98,0.01,0.01,"NATCHERWILLIAMH","KY",2,0.45,1.71,3.58,0,0.33,0.56,93,0,0,0,0,0
0.7,0.22,0.08,"NATCHERWILLIAMH","KY",2,1.2,0.85,3.55,0,0.33,0.57,94,0,0,0,0,0
0.34,0.47,0.19,"NATCHERWILLIAMH","KY",2,0.4,1.71,3.6,0,0.33,0.6,95,0,0,0,0,0
0.21,0.5,0.3,"NATCHERWILLIAMH","KY",2,1.93,1.71,3.58,0,0.27,0.57,96,0,0,0,0,0
0.07,0.55,0.38,"NATCHERWILLIAMH","KY",2,0.61,1.71,3.58,0,0.27,0.61,97,0,0,0,0,0
0.06,0.64,0.3,"NATCHERWILLIAMH","KY",2,0.92,0.84,3.54,0,0.27,0.71,98,0,0,0,0,0
0.02,0.63,0.34,"NATCHERWILLIAMH","KY",2,0.47,0.72,3.5,0,0.27,0.76,99,0,0,0,0,0
0.03,0.65,0.32,"NATCHERWILLIAMH","KY",2,1.93,0.97,3.46,0,0.27,0.75,100,0,0,0,0,0
0.04,0.6,0.36,"NATCHERWILLIAMH","KY",2,0.41,0.9,3.45,0,0.27,0.78,101,0,0,0,0,0
0.03,0.65,0.32,"NATCHERWILLIAMH","KY",2,0.62,1.71,3.43,0,0.27,0.76,102,0,0,0,0,0
0.04,0.61,0.35,"NATCHERWILLIAMH","KY",2,0.44,0.95,3.42,0,0.27,0.64,103,1,0,0,0,1
0.25,0.43,0.32,"NELSENANCHER","MN",2,0.27,1.71,4.09,0,0.27,0.74,93,0,1,0,0,1
0.16,0.68,0.15,"NIXROBERTNC","PA",2,0.78,0.62,4.95,0,0.87,1.33,93,0,0,0,0,0
0.08,0.8,0.12,"NIXROBERTNC","PA",2,0.93,0.3,4.72,0,0.93,1.37,94,0,0,0,0,0
0.08,0.77,0.14,"NIXROBERTNC","PA",2,0.94,0.01,4.83,0,1.07,1.43,95,1,0,1,0,0
0.12,0.67,0.21,"OHARAJAMESG","MI",12,0.03,1.71,3.88,0,0.47,1.11,93,0,0,0,0,0
0.17,0.64,0.18,"OHARAJAMESG","MI",12,0.87,1.71,3.81,0,0.8,1.15,94,0,0,0,1,0
0.4,0.43,0.17,"ONEILLTHOMASPJR","MA",8,1.5,1.71,4.49,0,0.6,0.99,93,0,0,0,0,0
0.35,0.52,0.13,"ONEILLTHOMASPJR","MA",8,1.65,1.71,4.46,0,0.67,1.02,94,0,0,0,0,0
0.01,0.82,0.17,"ONEILLTHOMASP","MA",8,1.16,0.68,4.5,0,0.67,1.06,95,0,0,0,0,0
0.01,0.52,0.47,"ONEILLTHOMASP","MA",8,1.09,1.71,4.5,0,0.67,1.02,96,0,0,0,0,0
0.01,0.57,0.42,"ONEILLTHOMASP","MA",8,1.1,1.71,4.47,0,0.67,1.08,97,0,0,0,0,0
0.25,0.65,0.1,"ONEILLTHOMASPJR","MA",8,0.96,0.97,4.4,0,0.67,1.26,98,0,0,0,0,0
0.54,0.34,0.12,"PATMANWRIGHT","TX",1,1.93,0.23,3.85,0,1.2,0.73,93,1,0,0,0,0
0.3,0.57,0.14,"PATMANWRIGHT","TX",1,0.72,0.59,3.69,0,1.33,0.75,94,0,0,0,0,1
0.3,0.55,0.15,"PEPPERCLAUDE","FL",14,0.68,0.45,3.21,0,0.6,1.17,93,0,0,0,0,0
0.18,0.72,0.1,"PEPPERCLAUDE","FL",14,0.74,1.71,2.4,0,0.27,1.21,94,0,0,0,0,0
0.16,0.69,0.15,"PEPPERCLAUDE","FL",14,0.88,1.71,3.04,0,0.33,1.26,95,0,0,0,0,0
0.06,0.69,0.25,"PEPPERCLAUDE","FL",14,0.51,1.28,3.19,0,0.53,1.21,96,0,0,0,0,0
0.04,0.68,0.28,"PEPPERCLAUDE","FL",14,0.97,1,3.14,0,0.47,1.28,97,0,0,0,0,0
0.08,0.69,0.23,"PEPPERCLAUDE","FL",18,0.82,1.71,2.78,0,0.47,1.5,98,1,0,0,0,0
0.09,0.68,0.24,"PEPPERCLAUDE","FL",18,0.41,1.71,2.9,0,0.53,1.59,99,1,0,0,0,0
0.11,0.65,0.24,"PEPPERCLAUDE","FL",18,0.91,1.71,2.59,0,0.27,1.59,100,1,0,0,0,0
0.36,0.48,0.16,"PERKINSCARLDEWEY","KY",7,0.46,1.49,3.83,0,0.33,0.86,93,1,0,0,0,0
0.26,0.58,0.16,"PERKINSCARLDEWEY","KY",7,0.99,1.71,3.78,0,0.33,0.89,94,1,0,0,0,0
0.25,0.57,0.18,"PERKINSCARLDEWEY","KY",7,0.9,1.36,3.85,0,0.33,0.93,95,1,0,0,0,0
0.14,0.6,0.26,"PERKINSCARLDEWEY","KY",7,1.02,1.19,3.81,0,0.27,0.89,96,1,0,0,0,0
0.11,0.6,0.29,"PERKINSCARLDEWEY","KY",7,1.93,1.23,3.84,0,0.27,0.95,97,1,0,0,0,0
0.07,0.71,0.22,"PERKINSCARLDEWEY","KY",7,1.14,1.71,3.79,0,0.27,1.1,98,1,0,0,0,1
0.22,0.58,0.2,"POAGEWR","TX",11,1.93,0.36,4.09,0,1.2,0.01,93,1,0,0,0,0
0.14,0.61,0.25,"POAGEWR","TX",11,1.26,1.05,3.91,0,1.33,0.01,94,0,0,0,0,0
0.08,0.67,0.25,"POAGEWR","TX",11,0.29,0.79,3.95,0,1.4,0.01,95,0,0,0,0,1
0.36,0.5,0.14,"PRICEMELVIN","IL",23,0.97,1.71,3.78,0,0.6,1.09,93,1,0,0,0,0
0.41,0.47,0.11,"PRICEMELVIN","IL",23,1.18,1.38,3.68,0,0.87,1.12,94,1,0,0,0,0
0.08,0.73,0.18,"PRICEMELVIN","IL",23,1.11,1.71,3.75,0,0.8,1.17,95,1,0,0,0,0
0.07,0.62,0.31,"PRICEMELVIN","IL",23,0.94,1.3,3.93,0,0.73,1.13,96,1,0,0,0,0
0.24,0.46,0.3,"PRICEMELVIN","IL",23,0.56,1.35,3.92,0,0.67,1.2,97,1,0,0,0,0
0.17,0.57,0.26,"PRICEMELVIN","IL",21,0.61,1.36,3.7,0,0.8,1.4,98,1,0,0,0,0
0.02,0.68,0.3,"PRICEMELVIN","IL",21,0.39,1.22,3.69,0,0.87,1.48,99,0,0,0,0,0
0.01,0.69,0.3,"PRICEMELVIN","IL",21,0.01,0.24,3.84,0,0.87,1.48,100,0,0,0,0,1
0.14,0.48,0.37,"QUIEALBERTH","MN",1,0.8,1.71,4.03,0,0.27,0.48,93,0,1,0,0,0
0.2,0.38,0.43,"QUIEALBERTH","MN",1,0.49,1.71,4.07,0,0.2,0.5,94,0,1,0,0,0
0.12,0.43,0.45,"QUIEALBERTH","MN",1,0.74,1.71,4.05,0,0.13,0.52,95,0,1,0,1,0
0.43,0.4,0.17,"RANDALLWILLIAMJ","MO",4,0.29,1.71,3.72,0,0.6,0.38,93,0,0,0,0,0
0.18,0.7,0.12,"RANDALLWILLIAMJ","MO",4,0.69,1.25,3.61,0,0.6,0.4,94,0,0,0,0,1
0.15,0.73,0.13,"REUSSHENRYS","WI",5,1.13,1.71,3.86,0,0.33,1.29,93,0,0,0,0,0
0.13,0.78,0.09,"REUSSHENRYS","WI",5,1.16,1.71,3.86,0,0.47,1.33,94,1,0,0,0,0
0.15,0.73,0.12,"REUSSHENRYS","WI",5,1.11,0.5,3.93,0,0.47,1.39,95,1,0,0,0,0
0.09,0.72,0.19,"REUSSHENRYS","WI",5,0.92,1.71,3.94,0,0.4,1.34,96,1,0,0,0,0
0.06,0.71,0.23,"REUSSHENRYS","WI",5,1.07,1.3,3.99,0,0.33,1.42,97,0,0,0,0,1
0.24,0.46,0.3,"RHODESJOHNJ","AZ",1,0.28,1.31,4.64,0,0.2,0.7,93,0,1,0,0,0
0.25,0.54,0.21,"RHODESJOHNJ","AZ",1,0.18,1.71,4.62,0,0.2,0.72,94,0,0,0,0,0
0.24,0.51,0.25,"RHODESJOHNJ","AZ",1,0.33,0.92,4.62,0,0.13,0.76,95,0,0,0,0,0
0.14,0.5,0.36,"RHODESJOHNJ","AZ",1,0.81,1.71,4.63,0,0.13,0.72,96,0,0,0,0,0
0.03,0.54,0.43,"RHODESJOHNJ","AZ",1,1.06,1.71,4.69,0,0.13,0.77,97,0,0,0,0,1
0.18,0.52,0.31,"ROBISONHOWARDW","NY",27,0.68,1.71,4.37,0,1.07,0.63,93,0,0,0,0,1
0.32,0.53,0.15,"RODINOPETERWJR","NJ",10,1.15,0.37,4.11,0,0.53,1.14,93,1,0,0,0,0
0.14,0.75,0.11,"RODINOPETERWJR","NJ",10,1.32,1.34,3.98,0,0.8,1.17,94,1,0,0,0,0
0.19,0.69,0.12,"RODINOPETERWJR","NJ",10,1.31,1.71,4.11,0,0.73,1.23,95,1,0,0,0,0
0.16,0.68,0.16,"RODINOPETERWJR","NJ",10,1.44,1.71,4.05,0,0.67,1.18,96,1,0,0,0,0
0.12,0.66,0.23,"RODINOPETERWJR","NJ",10,1.42,0.8,4.16,0,0.53,1.25,97,1,0,0,0,0
0.06,0.72,0.22,"RODINOPETERWJR","NJ",10,1.32,1.2,4.1,0,0.6,1.46,98,1,0,0,0,0
0.06,0.71,0.22,"RODINOPETERWJR","NJ",10,1.3,1.04,4.19,0,0.53,1.55,99,1,0,0,0,0
0.03,0.74,0.23,"RODINOPETERWJR","NJ",10,1.78,0.42,4.11,0,0.53,1.54,100,1,0,0,0,1
0.32,0.45,0.23,"ROGERSPAULG","FL",11,0.4,1.71,3.16,0,0.6,0.07,93,0,0,0,0,0
0.3,0.52,0.18,"ROGERSPAULG","FL",11,1.59,1.71,3.05,0,0.33,0.08,95,0,0,0,0,1
0.29,0.55,0.16,"ROSTENKOWSKIDAN","IL",8,0.93,1.71,4.32,0,0.6,0.96,93,0,0,0,0,0
0.29,0.56,0.15,"ROSTENKOWSKIDAN","IL",8,1.41,1.71,4.18,0,0.87,0.98,94,0,0,0,0,0
0.21,0.58,0.21,"ROSTENKOWSKIDAN","IL",8,1.18,1.71,4.27,0,0.8,1.03,95,0,0,0,0,0
0.13,0.62,0.25,"ROSTENKOWSKIDAN","IL",8,1.39,1.71,4.42,0,0.73,0.99,96,0,0,0,0,0
0.37,0.37,0.26,"ROSTENKOWSKIDAN","IL",8,1.34,1.34,4.49,0,0.67,1.05,97,1,0,0,0,0
0.17,0.56,0.26,"ROSTENKOWSKIDAN","IL",8,1.29,1.4,4.33,0,0.8,1.22,98,1,0,0,0,0
0.23,0.54,0.23,"ROSTENKOWSKIDAN","IL",8,0.82,1.31,4.3,0,0.87,1.3,99,1,0,0,0,0
0.27,0.49,0.23,"ROSTENKOWSKIDAN","IL",8,1.11,1.27,4.42,0,0.87,1.3,100,1,0,0,0,0
0.01,0.58,0.41,"ROSTENKOWSKIDAN","IL",8,0.99,1.71,4.42,0,0.93,1.33,101,1,0,0,0,0
0.3,0.56,0.14,"ROSTENKOWSKIDAN","IL",8,1.13,1.71,4.4,0,1,1.3,102,1,0,0,0,0
0.06,0.58,0.36,"ROSTENKOWSKIDAN","IL",5,0.36,0.25,4.26,0,0.73,1.1,103,1,0,1,0,0
0.16,0.61,0.23,"ROUSHJEDWARD","IN",4,0.06,1.71,3.09,0,0.27,0.52,93,0,0,0,0,0
0.19,0.66,0.16,"ROUSHJEDWARD","IN",4,0.1,1.37,3.05,0,0.6,0.53,94,0,0,1,0,0
0.46,0.32,0.22,"SAYLORJOHNP","PA",12,0.7,0.76,3.94,0,0.67,0.44,93,0,1,0,0,1
0.17,0.47,0.36,"SCHNEEBELIHERMANT","PA",17,0.89,1.71,4.12,0,0.67,0.88,93,0,1,0,0,0
0.16,0.52,0.32,"SCHNEEBELIHERMANT","PA",17,0.08,1.71,4.23,0,0.67,0.91,94,0,1,0,0,1
0.42,0.39,0.19,"SHIPLEYGEORGEE","IL",22,0.31,1.71,3.67,0,0.6,0.59,93,0,0,0,0,0
0.23,0.53,0.23,"SHIPLEYGEORGEE","IL",22,0.38,1.71,3.58,0,0.87,0.61,94,0,0,0,0,0
0.32,0.51,0.18,"SHIPLEYGEORGEE","IL",22,0.44,1.71,3.59,0,0.8,0.64,95,0,0,0,0,1
0.36,0.45,0.19,"SISKBF","CA",16,1.13,1.71,4.02,0,1.6,1.08,93,0,0,0,0,0
0.4,0.46,0.14,"SISKBF","CA",15,0.85,1.71,4.09,0,1.87,1.11,94,0,0,0,0,0
0.29,0.53,0.17,"SISKBF","CA",15,0.86,1.71,4.1,0,1.87,1.16,95,0,0,0,0,1
0.37,0.44,0.19,"SLACKJOHN","WV",3,0.53,1.71,4,0,0.27,0.55,93,0,0,0,0,0
0.56,0.31,0.12,"SLACKJOHN","WV",3,0.72,0.76,4,0,0.27,0.56,94,0,0,0,0,0
0.34,0.47,0.19,"SLACKJOHN","WV",3,1.93,1.26,4.04,0,0.13,0.59,95,0,0,0,0,0
0.29,0.45,0.26,"SLACKJOHN","WV",3,0.36,1.71,4.05,0,0.27,0.57,96,0,0,0,0,1
0.26,0.6,0.13,"SMITHNEALEDWARD","IA",4,0.55,1.71,3.42,0,0.33,0.78,94,0,0,0,0,0
0.24,0.54,0.22,"SMITHNEALEDWARD","IA",4,0.74,1.71,3.47,0,0.27,0.82,95,1,0,0,0,0
0.27,0.5,0.23,"SMITHNEALEDWARD","IA",4,0.57,1.71,3.49,0,0.2,0.78,96,1,0,0,0,0
0.16,0.62,0.22,"SMITHNEALEDWARD","IA",4,0.63,1.71,3.43,0,0.2,0.97,98,0,0,0,0,0
0.12,0.59,0.29,"SMITHNEALEDWARD","IA",4,0.41,1.71,3.46,0,0.13,1.03,99,0,0,0,0,0
0.14,0.6,0.26,"SMITHNEALEDWARD","IA",4,0.71,1.33,3.47,0,0.13,1.03,100,0,0,0,0,0
0.01,0.58,0.41,"SMITHNEALEDWARD","IA",4,0.84,1.38,3.52,0,0.13,1.06,101,0,0,0,0,0
0.15,0.58,0.27,"SMITHNEALEDWARD","IA",4,1.85,1.71,3.55,0,0.13,1.03,102,0,0,0,0,0
0.01,0.58,0.41,"SMITHNEALEDWARD","IA",4,0.49,1.71,3.53,0,0.07,0.87,103,0,0,1,0,0
0.39,0.36,0.25,"STAGGERSHARLEYO","WV",2,0.77,1.05,3.97,0,0.27,0.83,93,1,0,0,0,0
0.28,0.51,0.2,"STAGGERSHARLEYO","WV",2,0.56,1.71,3.87,0,0.27,0.85,94,1,0,0,0,0
0.37,0.45,0.17,"STAGGERSHARLEYO","WV",2,0.21,1.71,3.92,0,0.27,0.85,96,1,0,0,0,1
0.23,0.51,0.25,"STEEDTOM","OK",4,0.82,1.29,3.37,0,0.33,0.45,93,0,0,0,0,0
0.11,0.61,0.27,"STEEDTOM","OK",4,1.06,1.71,3.29,0,0.33,0.49,95,0,0,0,0,0
0.06,0.61,0.33,"STEEDTOM","OK",4,0.4,0.53,3.3,0,0.27,0.47,96,0,0,0,0,1
0.41,0.39,0.19,"STRATTONSAMUELS","NY",28,1.22,1.71,3.23,0,1.4,0.33,93,0,0,0,0,0
0.27,0.54,0.19,"STRATTONSAMUELS","NY",28,1.25,1.36,3.15,0,1.8,0.34,94,0,0,0,0,0
0.22,0.54,0.24,"STRATTONSAMUELS","NY",28,1.19,1.71,3.19,0,1.8,0.35,95,0,0,0,0,0
0.15,0.5,0.35,"STRATTONSAMUELS","NY",28,1.19,1.07,3.33,0,1.74,0.34,96,0,0,0,0,0
0.17,0.48,0.35,"STRATTONSAMUELS","NY",28,1.21,1.71,3.36,0,1.4,0.36,97,0,0,0,0,0
0.08,0.63,0.28,"STRATTONSAMUELS","NY",23,1.19,0.77,4.38,0,1.13,0.42,98,0,0,0,0,0
0.05,0.61,0.34,"STRATTONSAMUELS","NY",23,1.13,1.71,4.33,0,1.07,0.45,99,0,0,0,0,0
0.02,0.61,0.38,"STRATTONSAMUELS","NY",23,1.79,1.71,4.28,0,1.27,0.45,100,0,0,0,0,1
0.21,0.54,0.25,"STUBBLEFIELDFRANKA","KY",1,0.61,0.88,3.99,0,0.33,0.44,93,0,0,1,0,0
0.19,0.58,0.23,"SULLIVANLEONORKMRSJOHNB","MO",3,0.76,1.51,4.36,0,0.6,1.03,93,1,0,0,0,0
0.24,0.57,0.18,"SULLIVANLEONORKMRSJOHNB","MO",3,0.98,1.44,4.2,0,0.6,1.06,94,1,0,0,0,1
0.14,0.57,0.3,"TAYLORROYA","NC",11,0.37,1.71,3.46,0,0.47,0.09,93,0,0,0,0,0
0.23,0.47,0.3,"TEAGUECHARLESM","CA",13,0.93,1.71,3.78,0,1.33,0.69,93,0,1,0,0,1
0.45,0.35,0.2,"TEAGUEOLINE","TX",6,0.87,1.71,3.98,0,1.2,0.06,93,1,0,0,0,0
0.47,0.39,0.15,"TEAGUEOLINE","TX",6,1.28,1.71,3.81,0,1.33,0.06,94,1,0,0,0,0
0.38,0.46,0.17,"TEAGUEOLINE","TX",6,0.63,0.15,3.82,0,1.4,0.06,95,1,0,0,0,1
0.17,0.66,0.17,"THOMPSONFRANKJR","NJ",4,0.31,1.71,3.98,0,0.53,1.4,93,0,0,0,0,0
0.11,0.75,0.14,"THOMPSONFRANKJR","NJ",4,0.65,0.52,3.87,0,0.8,1.44,94,1,0,0,0,0
0.2,0.66,0.15,"THOMPSONFRANKJR","NJ",4,0.67,1.71,3.89,0,0.73,1.51,95,1,0,0,0,0
0.1,0.67,0.22,"THOMPSONFRANKJR","NJ",4,0.48,1.71,3.85,0,0.67,1.45,96,1,0,1,0,0
0.32,0.44,0.23,"ULLMANAL","OR",2,1.93,1.71,3.51,0,0.13,0.91,93,1,0,0,0,0
0.34,0.51,0.16,"ULLMANAL","OR",2,1.09,1.07,3.47,0,0.27,0.94,94,1,0,0,0,0
0.41,0.44,0.15,"ULLMANAL","OR",2,0.85,1.71,3.49,0,0.27,0.98,95,1,0,0,0,0
0.33,0.48,0.19,"ULLMANAL","OR",2,0.74,1.71,3.48,0,0.27,0.94,96,1,0,1,0,0
0.22,0.63,0.15,"VANIKCHARLESA","OH",22,0.63,1.71,3.67,0,0.47,1.03,93,0,0,0,0,0
0.2,0.7,0.11,"VANIKCHARLESA","OH",22,1.11,1.44,3.69,0,0.53,1.06,94,0,0,0,0,0
0.29,0.57,0.14,"VANIKCHARLESA","OH",22,0.97,1.48,3.7,0,0.6,1.11,95,0,0,0,0,0
0.29,0.57,0.14,"VANIKCHARLESA","OH",22,0.92,1.71,3.69,0,0.6,1.07,96,0,0,0,0,1
0.16,0.46,0.38,"WAMPLERWILLIAMC","VA",9,0.9,1.71,4.1,0,0.47,0.5,93,0,1,0,0,0
0.13,0.45,0.42,"WAMPLERWILLIAMC","VA",9,0.03,1.71,4.23,0,0.33,0.52,94,0,1,0,0,0
0.1,0.49,0.41,"WAMPLERWILLIAMC","VA",9,0.28,1.71,4.18,0,0.4,0.54,95,0,1,0,0,0
0.05,0.51,0.44,"WAMPLERWILLIAMC","VA",9,0.46,1.71,4.16,0,0.4,0.52,96,0,1,0,0,0
0.16,0.48,0.37,"WAMPLERWILLIAMC","VA",9,0.75,1.71,4.15,0,0.6,0.55,97,0,1,1,0,0
0.7,0.17,0.13,"WHITTENJAMIEL","MS",1,1.93,1.27,3.07,0,0.2,0.03,93,0,0,0,0,0
0.65,0.24,0.11,"WHITTENJAMIEL","MS",1,1.48,1.71,2.94,0,0.2,0.03,94,0,0,0,0,0
0.53,0.31,0.17,"WHITTENJAMIEL","MS",1,1.93,1.71,3.08,0,0.2,0.03,95,0,0,0,0,0
0.37,0.38,0.26,"WHITTENJAMIEL","MS",1,0.7,0.57,3.2,0,0.2,0.03,96,1,0,0,0,0
0.43,0.32,0.25,"WHITTENJAMIEL","MS",1,0.5,1.71,3.27,0,0.2,0.03,97,1,0,0,0,0
0.49,0.35,0.16,"WHITTENJAMIEL","MS",1,0.81,1.17,3.29,0,0.2,0.04,98,1,0,0,0,0
0.42,0.38,0.2,"WHITTENJAMIEL","MS",1,1.48,1.31,3.27,0,0.2,0.04,99,1,0,0,0,0
0.18,0.54,0.29,"WHITTENJAMIEL","MS",1,0.64,0.93,3.25,0,0.27,0.04,100,1,0,0,0,0
0,0.59,0.41,"WHITTENJAMIEL","MS",1,1.09,1.21,3.24,0,0.27,0.04,101,1,0,0,0,0
0.2,0.55,0.25,"WHITTENJAMIEL","MS",1,0.58,1.71,3.27,0,0.33,0.04,102,1,0,0,0,0
0.04,0.61,0.35,"WHITTENJAMIEL","MS",1,0.37,1.09,3.27,3.45,0.33,0.03,103,0,0,0,0,1
0.21,0.43,0.36,"WIDNALLWILLIAMB","NJ",7,0.36,1.71,4.24,0,0.47,0.35,93,0,1,1,0,0
0.36,0.37,0.26,"WILSONROBERTC","CA",40,0.74,1.71,4.91,0,1.33,0.71,93,0,0,0,0,0
0.27,0.41,0.32,"WILSONROBERTC","CA",41,0.23,1.71,4.22,0,1,0.73,94,0,1,0,0,0
0.22,0.42,0.36,"WILSONROBERTC","CA",41,0.3,1.71,4.28,0,0.93,0.76,95,0,1,0,0,0
0.16,0.43,0.41,"WILSONROBERTC","CA",41,0.31,1.71,4.36,0,1.07,0.73,96,0,1,0,0,1
0.14,0.66,0.2,"WRIGHTJAMESCJR","TX",12,1.11,1.71,3.56,0,1.33,0.68,94,0,0,0,0,0
0.28,0.48,0.24,"WRIGHTJAMESCJR","TX",12,0.4,1.01,3.66,0,1.2,0.73,97,0,0,0,0,0
0.2,0.58,0.22,"WRIGHTJAMESCJR","TX",12,1.93,1.71,3.59,0,0.53,0.9,99,0,0,0,0,0
0.01,0.77,0.22,"WRIGHTJIM","TX",12,0.72,1.39,3.59,0,1.13,0.9,100,0,0,0,0,0
0.14,0.69,0.18,"YATESSIDNEYR","IL",9,0.71,1.71,4.22,0,0.6,1.33,93,0,0,0,0,0
0.18,0.69,0.13,"YATESSIDNEYR","IL",9,1.93,1.71,4.09,0,0.87,1.37,94,0,0,0,0,0
0.35,0.5,0.15,"YATESSIDNEYR","IL",9,0.86,1.71,4.11,0,0.8,1.43,95,0,0,0,0,0
0.19,0.61,0.2,"YATESSIDNEYR","IL",9,0.98,1.27,4.27,0,0.73,1.37,96,0,0,0,0,0
0.11,0.7,0.18,"YATESSIDNEYR","IL",9,0.89,1.27,4.27,0,0.67,1.45,97,0,0,0,0,0
0.07,0.76,0.17,"YATESSIDNEYR","IL",9,0.68,1.15,4.13,0,0.8,1.7,98,0,0,0,0,0
0.03,0.73,0.24,"YATESSIDNEYR","IL",9,0.68,1.31,4.13,0,0.87,1.8,99,0,0,0,0,0
0.04,0.73,0.23,"YATESSIDNEYR","IL",9,0.84,1.17,4.26,0,0.87,1.8,100,0,0,0,0,0
0.01,0.6,0.4,"YATESSIDNEYR","IL",9,0.65,1.71,4.28,0,0.93,1.85,101,0,0,0,0,0
0.02,0.81,0.18,"YATESSIDNEYR","IL",9,0.82,0.76,4.27,0,1,1.8,102,0,0,0,0,0
0.02,0.62,0.37,"YATESSIDNEYR","IL",9,0.83,0.81,4.29,0,0.73,1.52,103,0,0,0,0,0
0.03,0.7,0.28,"YATESSIDNEYR","IL",9,0.62,0.84,4.29,0,0.67,1.15,104,0,0,0,0,0
0.04,0.77,0.19,"YATESSIDNEYR","IL",9,0.52,1.32,4.33,0,0.67,1.29,105,0,0,0,0,1
0.67,0.24,0.09,"YOUNGJOHN","TX",14,1.93,1.71,3.83,0,1.33,0.6,94,0,0,0,0,0
0.38,0.5,0.12,"YOUNGJOHN","TX",14,0.44,1.71,3.88,0,1.4,0.62,95,0,0,1,0,0
0.19,0.54,0.27,"ZABLOCKICLEMENTJ","WI",4,1.04,1.3,3.94,0,0.33,0.87,93,0,0,0,0,0
0.14,0.65,0.21,"ZABLOCKICLEMENTJ","WI",4,0.98,1.71,3.93,0,0.47,0.9,94,0,0,0,0,0
0.19,0.63,0.18,"ZABLOCKICLEMENTJ","WI",4,1.93,1.15,3.96,0,0.47,0.94,95,1,0,0,0,0
0.08,0.62,0.3,"ZABLOCKICLEMENTJ","WI",4,0.62,1.71,3.96,0,0.4,0.9,96,1,0,0,0,0
0.11,0.55,0.34,"ZABLOCKICLEMENTJ","WI",4,0.8,1.35,3.94,0,0.33,0.95,97,1,0,0,0,0
0.09,0.67,0.24,"ZABLOCKICLEMENTJ","WI",4,1.82,0.37,3.86,0,0.33,1.11,98,1,0,0,0,1
0.12,0.68,0.19,"ADDABBOJOSEPHP","NY",7,1.03,0.49,3.75,0,1.4,1.05,93,0,0,0,0,0
0.16,0.69,0.15,"ADDABBOJOSEPHP","NY",7,1.04,1.71,3.63,0,1.8,1.08,94,0,0,0,0,0
0.12,0.7,0.18,"ADDABBOJOSEPHP","NY",7,1.18,1.71,3.77,0,1.8,1.13,95,0,0,0,0,0
0.08,0.67,0.25,"ADDABBOJOSEPHP","NY",7,1.2,1.71,3.87,0,1.74,1.08,96,0,0,0,0,0
0.09,0.63,0.28,"ADDABBOJOSEPHP","NY",7,1.13,1.71,3.94,0,1.4,1.15,97,0,0,0,0,0
0.06,0.72,0.22,"ADDABBOJOSEPHP","NY",6,1.25,0.3,3.81,0,1.13,1.34,98,0,0,0,0,0
0.01,0.73,0.26,"ADDABBOJOSEPHP","NY",6,1.41,0.61,3.89,0,1.07,1.42,99,0,0,0,0,1
0.15,0.55,0.31,"ANDERSONJOHNB","IL",16,0.85,1.71,4.18,0,0.87,0.51,93,0,1,0,0,0
0.11,0.56,0.34,"ANDERSONJOHNB","IL",16,0.62,1.71,4.25,0,0.73,0.52,94,0,0,0,0,0
0.09,0.54,0.38,"ANDERSONJOHNB","IL",16,0.69,1.71,4.27,0,0.8,0.55,95,0,0,0,0,0
